ID	ISO	Glottocode	Language	Slug	NLexemes	NCognates	Author	Latitude	Longitude	Classification
1336	bch	bari1286	Bariai	Bariai_1336	217	146	Malcolm Ross, fieldnotes supplemented by Gallagher (2008)	-5.5087	148.6660	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Ngero, Bariai
377	hao	hako1237	Haku	Haku_377	206	145	Aline Masina, Malcolm Ross	-5.0683	154.5939	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Nehan-North Bougainville, Buka, Halia
391	tbj	tian1237	Tiang	Tiang_391	197	145	John N Wesley, Malcolm Ross	-3.2115	151.0910	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, Lavongai-Nalik
1117	mnl	tial1239	Tiale	Tiale_1117	153	145	Tryon (1976)	-15.2334	166.8420	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1138	vlp	valp1237	Valpei	Valpei_1138	174	145	Tryon (1976)	-14.7120	166.6060	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1411		navw1234	Navwien 162-87	Navwien_162-87_1411	180	145	Aviva Shimelman	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior
1084	tls	tamb1253	Tambotalo	Tambotalo_1084	172	144	Tryon (1976)	-15.5004	167.1390	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1434	hul	hula1239	Hula	Hula_1434	213	144	Schlossberg (2012)	-9.9943	147.7050	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Central Papuan, Sinagoro-Keapara
1125	mkv	mafe1237	Mafea	Mafea_1125	157	143	Tryon (1976)	-15.4316	167.2410	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1359	ggt	gitu1237	Gitua	Gitua_1359	196	143	Lincoln (n.d.)	-6.0151	147.4850	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Ngero, Tuam
1426	bdd	buna1276	Bunama	Bunama_1426	208	143	Schlossberg (2012)	-10.0761	151.0660	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D'Entrecasteaux, Dobu-Duau
1458	tte	bwan1241	Tubetube	Tubetube_1458	203	143	Schlossberg (2012)	-10.6599	151.0340	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, Suauic
1128	ptv	port1286	Port Vato	Port_Vato_1128	166	142	Tryon (1976)	-16.3083	168.0460	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, East Vanuatu
116	rtm	rotu1241	Rotuman	Rotuman_116	227	141	Hans Schmidt	-12.7864	177.1381	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, West Fijian-Rotuman, Rotuman
390	ttu	tora1259	Torau	Torau_390	206	141	Ann Sirinai, Malcolm Ross	-5.8908	155.2119	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Mono-Uruava
1068	aor	aore1237	Aore	Aore_1068	152	141	Tryon (1976)	-15.5753	167.1660	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1441	mvn	mina1269	Minaveha	Minaveha_1441	223	141	Schlossberg (2012)	-9.5992	150.5010	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D'Entrecasteaux, Are-Taupota, Taupota
145	wad	wand1267	Windesi Wandamen	Windesi_Wandamen_145	249	141	Blust, from Van Balen, & Anceaux	-2.2234	134.2652	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Yapen, Central-Western
135	tgc	tiga1245	Tigak	Tigak_135	189	140	Blust, from: Beaumont (1979)	-2.6468	150.6116	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, Lavongai-Nalik
510	ttv	tita1241	Sivisa Titan	Sivisa_Titan_510	208	140	Josef Meier (Anthropos; 1905-1909)	-2.1817	146.8879	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, East
1152	tlm	tolo1255	Tolomako	Tolomako_1152	149	140	Tryon (1976)	-15.1569	166.7720	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
168	mva	mana1295	Manam	Manam_168	214	139	Blust	-4.0000	145.0000	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Schouten, Kairiru-Manam, Manam
1049	lnn	lore1244	Lorediakarkar	Lorediakarkar_1049	155	139	Tryon (1976)	-15.3348	167.1663	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, East Santo, South
1505	nua	yuag1237	ɲua	Njua_1505	149	139	Leenhardt (1946)	-20.5664	164.5100	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, Extreme Northern
196	dhv	dehu1237	Dehu	Dehu_196	269	138	Blust, from Tryon & Hackman (1983)	-20.9820	167.2119	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Loyalty Islands
1011	tmi	tutu1241	Tutuba	Tutuba_1011	152	138	Tryon (1976)	-15.4913	167.2180	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1341	rai	ramo1244	Ramoaaina	Ramoaaina_1341	203	138	Malcolm Ross's fieldnotes, supplemented by Fritzell & Davies 1992, n.d.	-4.1731	152.4510	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic
1350	met	mato1252	Nenaya	Nenaya_1350	172	138	Lincoln (n.d.)	-5.9164	146.8590	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Roinji-Nenaya
1499	pme	pwaa1237	Poamei	Poamei_1499	154	138	Leenhardt (1946)	-20.8442	164.7700	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North
1508	mrk	hmwa1243	ʰMoavekɛ	Hmoaveke_1508	148	138	Leenhardt (1946)	-20.9246	164.7680	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North, Hmwaveke
397	kbt	abad1241	Gabadi	Gabadi_397	204	137	Malcolm Ross, W. C. Papua list	-9.0339	146.9919	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Central Papuan, West Central Papuan, Gabadi
402	brz	bilb1241	Bilibil	Bilibil_402	158	137	Malcolm Ross	-5.8302	146.4541	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Bel
553	lgb	lagh1246	Laghu (Samasodu)	Laghu_Samasodu_553	223	137	Tryon & Hackman (1983)	-8.0051	158.9611	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Santa Isabel, West
131	hrc	tang1348	Tangga	Tangga_131	201	136	Blust, from: Bell (1977)	-3.4696	153.2263	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic
1439	nrz	lala1268	Lala	Lala_1439	198	136	Schlossberg (2012)	-8.9320	146.7490	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Central Papuan, West Central Papuan, Nuclear
1502	wmn	waam1236	Wamoaŋ	Wamoang_1502	147	136	Leenhardt (1946)	-20.5014	164.4090	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North, Hmwaveke
1498	fwa	fwai1237	Poai	Poai_1498	145	135	Leenhardt (1946)	-20.6873	164.9010	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North, Nemi
121	ssg	seim1238	Seimat	Seimat_121	194	134	Blust	-1.3896	144.5746	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Western
1500	pop	pwap1237	Poapoã	Poapoa_1500	149	134	Leenhardt (1946)	-20.8133	164.5560	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North
1511	bpk	orow1242	ᵐBoewe	Mboewe_1511	148	134	Leenhardt (1946)	-21.6269	165.4730	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Wailic
353	aua	asum1237	Asumboa	Asumboa_353	189	133	Tryon & Hackman (1983) and Cashmore (1972)	-11.2485	166.4758	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Utupua-Vanikoro, Utupua
392	bxf	bilu1244	Bilur	Bilur_392	194	133	Oviki Lipirin, Malcolm Ross	-4.4855	153.4089	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic
1514	hvk	have1241	’Avekɛ	Aveke_1514	144	133	Leenhardt (1946)	-21.0249	164.7530	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern
82	mgl	male1289	Maleu	Maleu_82	199	132	Author Unknown	-5.7200	148.4200	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Kilenge-Maleu
1495	nem	nemi1240	Nɛmi	Nemi_1495	146	132	Leenhardt (1946)	-20.6791	164.7970	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North, Nemi
79	emi	muss1246	Mussau	Mussau_79	204	131	Blust (1984)	-1.4391	149.6228	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, St. Matthias
334	jae	yabe1254	Yabem	Yabem_334	226	131	Otto Dempwolff’s Grammar of the Jabêm Language	-7.0520	147.7790	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, North
1330	mna	mbul1263	Mangap-Mbula	Mangap-Mbula_1330	208	131	Bugenhagen 1995, Bugenhagen & Bugenhagen 2007	-5.6696	148.0410	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz
1480	yly	nyal1254	Nyelâyu (Belep Dialect)	Nyelayu_Belep_Dialect_1480	305	131	Dubois (1985)	-19.7200	163.6600	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, Extreme Northern
1513	aek	haek1239	’Aekɛ	Aeke_1513	147	131	Leenhardt (1946)	-21.0735	164.8690	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Haekic
1343	mmt	mala1489	Malalamai	Malalamai_1343	181	130	Lincoln (n.d.)	-5.7749	146.6420	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Ngero, Bariai
1454	sew	sewa1251	Sewa	Sewa_1454	201	130	Schlossberg (2012)	-10.0277	150.9560	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D'Entrecasteaux, Dobu-Duau
225	sps	sapo1253	Taiof	Taiof_225	184	129	Malcolm Ross	-5.7433	155.1784	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Nehan-North Bougainville, Saposa-Tinputz
285	aie	amar1272	Amara	Amara_285	228	129	Thurston (1996)	-5.5285	148.6780	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Amara
171	lbv	lava1239	Lamusong	Lamusong_171	192	128	Blust	-4.0434	152.2664	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, Madak
1507	mkt	vama1243	ʰMoaekɛ	Hmoaeke_1507	147	128	Leenhardt (1946)	-20.7708	165.0400	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern
94	mpx	misi1243	Misima	Misima_94	188	127	Malcolm Ross	-10.6822	152.6963	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Kilivila-Louisiades, Misima
1348	roe	ronj1237	Roinji	Roinji_1348	191	127	Lincoln (n.d.)	-5.8078	146.7310	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Roinji-Nenaya
1353	mpn	mind1255	Mindiri	Mindiri_1353	192	127	Lincoln (n.d.)	-5.5461	146.1380	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Bel, Astrolabe
1485	aqr	arha1237	Arʃa	Arsha_1485	143	127	Leenhardt (1946)	-21.2866	165.2730	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Wailic
146	woc	woge1237	Wogeo	Wogeo_146	189	126	Blust	-3.2283	144.1022	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Schouten, Kairiru-Manam, Manam
164	zgr	mago1248	Magori (South East Papua)	Magori_South_East_Papua_164	192	126	Tom Dutton	-10.2392	149.3042	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Central Papuan, Oumic, Magoric
99	nen	neng1238	Nengone	Nengone_99	272	125	Blust	-21.5348	167.9810	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Loyalty Islands
1340	lbb	labe1239	Label	Label_1340	166	125	Peekel 1930	-4.4697	152.6780	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic
1497	piz	pije1237	Pinje	Pinje_1497	142	125	Leenhardt (1946)	-20.7824	164.9420	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, North, Nemi
148	wuv	wuvu1239	Wuvulu	Wuvulu_148	197	124	Blust	-1.6038	142.9761	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Western
1492	nek	neku1237	Neku	Neku_1492	144	124	Leenhardt (1946)	-21.6524	165.5780	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Wailic
1202	bnp	bola1250	Bola	Bola_1202	207	123	Brent Wiebe	-5.5579	150.0950	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, Willaumez
501	nfl	ayiw1239	Äiwoo	Aiwoo_501	326	122		-10.2528	166.1957	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Reefs-Santa Cruz
1347	bcu	awad1244	Biliau	Biliau_1347	189	122	Lincoln (n.d.)	-5.5990	146.3550	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Bel, Astrolabe
1006	rga	rori1237	Roria	Roria_1006	160	121	Tryon (1976)	-15.4048	166.8430	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1503	cam	cemu1238	camuki	Camuki_1503	156	121	Leenhardt (1946)	-20.8489	165.1300	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, Central
1512	axx	xara1243	‘Aragùrɛ	Aragure_1512	142	121	Leenhardt (1946)	-21.8223	166.3760	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Xaracuu-Xaragure
67	lmg	lamo1244	Lamogai (Mulakaino)	Lamogai_Mulakaino_67	218	120	David J. Brunn, Mike Mikolavich, Informant: Rapi	-5.8707	149.3205	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Bibling
398	sol	solo1257	Solos	Solos_398	204	120	Helen N Hosian, Malcolm Ross	-4.8845	154.4807	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Nehan-North Bougainville, Solos
1360	aps	arop1242	Arop	Arop_1360	173	120	Lincoln (n.d.)	-3.0698	142.1200	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Korap
1425	bxh	buhu1237	Buhutu	Buhutu_1425	175	119	Schlossberg (2012)	-10.5074	150.1800	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, Suauic
1479	pri	paic1239	Paicî	Paici_1479	234	118	Rivierre, 1983	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, Central
357	tnx	tane1237	Tanema	Tanema_357	210	117	Tryon & Hackman (1983) and Cashmore (1972)	-11.6765	166.8260	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Utupua-Vanikoro
383	mmx	mada1285	Madak	Madak_383	200	117	Elsah William, Malcolm Ross	-4.0434	152.2664	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, Madak
222	ubr	ubir1237	Ubir	Ubir_222	195	116	Malcolm Ross	-8.6227	149.8270	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D'Entrecasteaux, Are-Taupota, Are
367	tgo	sude1239	Sudest	Sudest_367	220	116	Anderson, M. (1990). Sudest Field Notes. Snyder, D.M. (ed). Dictionaries in Papua New Guinea, Volume 11. Ukarumpa: SIL.	-11.5229	153.4881	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Kilivila-Louisiades, Nimoa-Sudest
1203	bjl	bulu1253	Bulu	Bulu_1203	174	116	Ross, M. Pers. Comm	-5.0613	150.1010	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, Willaumez
1342	sgz	surs1246	Sursurunga	Sursurunga_1342	205	116	Malcolm Ross, fieldnotes, supplemented with Hutchisson (1975, n.d.)	-3.9908	152.7680	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic
1346	wab	wabb1237	Wab	Wab_1346	166	116	Lincoln (n.d.)	-5.6122	146.4610	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Bel, Astrolabe
1432	bmk	ghay1237	Ghayavi	Ghayavi_1432	154	116	Schlossberg (2012)	-10.0110	149.8400	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D'Entrecasteaux, Are-Taupota, Are
1491	msq	caac1237	Moeneᵐbeŋ	Moenembeng_1491	137	116	Leenhardt (1946)	-20.4114	164.5780	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, Extreme Northern
1349	bbn	unea1237	Bali-Vitu	Bali-Vitu_1349	165	115	Lincoln (n.d.)	-4.8938	149.1410	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, Bali-Vitu
1423	aui	anuk1239	Anuki	Anuki_1423	169	114	Schlossberg (2012)	-9.6692	149.8220	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D'Entrecasteaux, Anuki
1484	aok	arho1237	Aro	Aro_1484	142	114	Leenhardt (1946)	-21.3183	165.1610	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Wailic
1205	mxm	mera1242	Meramera	Meramera_1205	165	113	Malcolm Ross	-4.9747	151.5280	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, Willaumez
396	don	tour1243	Doura	Doura_396	144	112	Malcolm Ross, W.C. Papua list	-9.1001	146.9884	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Central Papuan, West Central Papuan, Nuclear
